resource_id,family,project_title,resource_label,google_type,public_state,url_status,http_status,recommended_public_action,preservation_action,offline_match_status,offline_best_path,offline_best_role,offline_best_score,offline_best_ext,offline_best_size_bytes,offline_best_sha256,local_source_paths,context_source_file,primary_source,source_line,fields,url,final_url,google_file_id,future_sync_action,offline_candidate_paths,notes
"rpm-0550","Email Outreach","Hyper-Personalization - Fields and Angles [Sheet] | Hyp-Pers - Email Templates - Short - Taylor [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Email Outreach/Hyp-Pers SendSpark Workflow Resources.xlsx","artifact_candidate","100",".xlsx","21978","e336833fd995ab2b85c1b70beb47e8543c7ebc95678fa808d46b487cf00798d4","","Hyp-Pers SendSpark Workflow Resources","assets/js/marketing_full_data.js","3427","text-url","https://docs.google.com/spreadsheets/d/1epz9Kk0q4_rZsX2ozCStTsbGpWXPGDTSdnrBH2PrpBk/","https://docs.google.com/spreadsheets/d/1epz9Kk0q4_rZsX2ozCStTsbGpWXPGDTSdnrBH2PrpBk/export?format=csv","1epz9Kk0q4_rZsX2ozCStTsbGpWXPGDTSdnrBH2PrpBk","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Email Outreach/Hyp-Pers SendSpark Workflow Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (30, artifact_candidate)",""
"rpm-0551","Marketing Resources","Linkedin Auto Outreach Tools [Sheet] | Linkedin Outreach Tools [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","558","text-url","https://docs.google.com/spreadsheets/d/1F2cE6tl0-fnYg0lHSK9cx6Mcyh4Z6shzCixmt4pcpNc/","https://docs.google.com/spreadsheets/d/1F2cE6tl0-fnYg0lHSK9cx6Mcyh4Z6shzCixmt4pcpNc/export?format=csv","1F2cE6tl0-fnYg0lHSK9cx6Mcyh4Z6shzCixmt4pcpNc","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (24, artifact_candidate)",""
"rpm-0552","Marketing Resources","Podcast Discovery [Sheet] | Linkedin Scraping Tools [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","216","text-url","https://docs.google.com/spreadsheets/d/1fE18gNOITobQoN883ATbRYEGMvNKrcccsXBf0itS8s8","https://docs.google.com/spreadsheets/d/1fE18gNOITobQoN883ATbRYEGMvNKrcccsXBf0itS8s8/export?format=csv","1fE18gNOITobQoN883ATbRYEGMvNKrcccsXBf0itS8s8","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (24, artifact_candidate)",""
"rpm-0553","Marketing Resources","Internal Resources - Content Creators [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","7","text-url","https://docs.google.com/spreadsheets/d/1Gc_fWIglmRp1c5v-cfJkFWtHcFCPXJsnBIsT70f7UJk/edit?gid=0","https://docs.google.com/spreadsheets/d/1Gc_fWIglmRp1c5v-cfJkFWtHcFCPXJsnBIsT70f7UJk/export?format=csv","1Gc_fWIglmRp1c5v-cfJkFWtHcFCPXJsnBIsT70f7UJk","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (33, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (25, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Strategy.csv (25, artifact_candidate) | Ref Docs/Work/Projects/Marketing/Content Creator Preformance.xlsx (25, artifact_candidate)",""
"rpm-0554","Marketing Resources","Tracking (internal) - Content Creator - Internal [Sheet] | Influencer Management - Brief [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","976","text-url","https://docs.google.com/spreadsheets/d/1gqoCVhuCKomtVrbV1whgzCP_1BJpACMUUrkn-IRNdV0/","https://docs.google.com/spreadsheets/d/1gqoCVhuCKomtVrbV1whgzCP_1BJpACMUUrkn-IRNdV0/export?format=csv","1gqoCVhuCKomtVrbV1whgzCP_1BJpACMUUrkn-IRNdV0","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Case Study Creation/Case Study Creation Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Case Study Creation/Klint Case Studies.xlsx (24, artifact_candidate)",""
"rpm-0555","Marketing Resources","Before, During, After Onboarding Call - Sheet [Doc] | Before, During, After Onboarding Call - Brief [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","672","text-url","https://docs.google.com/spreadsheets/d/1H0Uz2Mm_aC-4LGJ6n3bL8wpQSrxnc8r83qItwgBScpM/","https://docs.google.com/spreadsheets/d/1H0Uz2Mm_aC-4LGJ6n3bL8wpQSrxnc8r83qItwgBScpM/export?format=csv","1H0Uz2Mm_aC-4LGJ6n3bL8wpQSrxnc8r83qItwgBScpM","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (24, artifact_candidate)",""
"rpm-0556","Marketing Resources","All Affiliate Sheet [Sheet] | Affiliate Marketing Brief [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx","artifact_candidate","100",".xlsx","19930","4b6c19bec1838a0f4eb6de78d493876aff4132647b668069a204ad4bd8a2c584","","All Affiliate Resources","assets/js/marketing_full_data.js","3731","text-url","https://docs.google.com/spreadsheets/d/1iRLfVzC4YzrBOhuWOoTZ15uOVPRf0HjfAn-RK65-p9I/","https://docs.google.com/spreadsheets/d/1iRLfVzC4YzrBOhuWOoTZ15uOVPRf0HjfAn-RK65-p9I/export?format=csv","1iRLfVzC4YzrBOhuWOoTZ15uOVPRf0HjfAn-RK65-p9I","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Strategy.csv (24, artifact_candidate)",""
"rpm-0557","Marketing Resources","All Affiliate Sheet [Sheet] | Build Affiliate Support Resources - Brief [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx","artifact_candidate","100",".xlsx","19930","4b6c19bec1838a0f4eb6de78d493876aff4132647b668069a204ad4bd8a2c584","","All Affiliate Resources","assets/js/marketing_full_data.js","4206","text-url","https://docs.google.com/spreadsheets/d/1iRLfVzC4YzrBOhuWOoTZ15uOVPRf0HjfAn-RK65-p9I/edit?usp=sharing","https://docs.google.com/spreadsheets/d/1iRLfVzC4YzrBOhuWOoTZ15uOVPRf0HjfAn-RK65-p9I/export?format=csv","1iRLfVzC4YzrBOhuWOoTZ15uOVPRf0HjfAn-RK65-p9I","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (100, artifact_candidate)",""
"rpm-0558","Email Outreach","Hyp-Pers - Video Recording Resources [Sheet] | Create Video Example Templates - Brief - ***Needs work [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Email Outreach/Hyp-Pers SendSpark Workflow Resources.xlsx","artifact_candidate","100",".xlsx","21978","e336833fd995ab2b85c1b70beb47e8543c7ebc95678fa808d46b487cf00798d4","","Hyp-Pers SendSpark Workflow Resources","assets/js/marketing_full_data.js","3522","text-url","https://docs.google.com/spreadsheets/d/1IYg5XSfUmlHDTCudXCxQIG1VqxE6BnrLmDMqDXky2kM/edit?usp=drive_link","https://docs.google.com/spreadsheets/d/1IYg5XSfUmlHDTCudXCxQIG1VqxE6BnrLmDMqDXky2kM/export?format=csv","1IYg5XSfUmlHDTCudXCxQIG1VqxE6BnrLmDMqDXky2kM","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Email Outreach/Hyp-Pers SendSpark Workflow Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (30, artifact_candidate)",""
"rpm-0559","Marketing Resources","Contract Tools - Contract Creators [Sheet] | Contract Templates and Examples - Content Creators [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","292","text-url","https://docs.google.com/spreadsheets/d/1JQWluFIIWuAvXt-DqmZMA3UtegvN7ZUS2d_NbQ8giU0/","https://docs.google.com/spreadsheets/d/1JQWluFIIWuAvXt-DqmZMA3UtegvN7ZUS2d_NbQ8giU0/export?format=csv","1JQWluFIIWuAvXt-DqmZMA3UtegvN7ZUS2d_NbQ8giU0","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Projects/Marketing/Content Creator Preformance.xlsx (24, artifact_candidate) | Ref Docs/Work/Projects/Marketing/Shared Resources - Content Creator - All Resources.xlsx (24, artifact_candidate)",""
"rpm-0560","Email Outreach","SendSpark Template - Match Fields Template [Sheet] | Hyp-Pers - Video Recording Resources [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Email Outreach/Hyp-Pers SendSpark Workflow Resources.xlsx","artifact_candidate","100",".xlsx","21978","e336833fd995ab2b85c1b70beb47e8543c7ebc95678fa808d46b487cf00798d4","","Hyp-Pers SendSpark Workflow Resources","assets/js/marketing_full_data.js","3598","text-url","https://docs.google.com/spreadsheets/d/1krnajEyvXMlOqsyOqWVwlIIdR9nHXDi6qKHNTa6WLAY/edit?usp=drive_link","https://docs.google.com/spreadsheets/d/1krnajEyvXMlOqsyOqWVwlIIdR9nHXDi6qKHNTa6WLAY/export?format=csv","1krnajEyvXMlOqsyOqWVwlIIdR9nHXDi6qKHNTa6WLAY","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Email Outreach/Hyp-Pers SendSpark Workflow Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (29, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (29, artifact_candidate)",""
"rpm-0561","Marketing Resources","Infl Targeting [Sheet] | Infl. Discovery Tools and Methods - Brief [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","140","text-url","https://docs.google.com/spreadsheets/d/1nA8w-6A7sYz2Mv1nLGCjh4P4k8e3PfXV7crQuYD9wlg","https://docs.google.com/spreadsheets/d/1nA8w-6A7sYz2Mv1nLGCjh4P4k8e3PfXV7crQuYD9wlg/export?format=csv","1nA8w-6A7sYz2Mv1nLGCjh4P4k8e3PfXV7crQuYD9wlg","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (24, artifact_candidate)",""
"rpm-0562","Public Speaking","Testimonial Resources & Tracking [Sheet] | Prompt - Testimonial Prompt [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","","","","","","","","Testimonial Resources","assets/js/marketing_full_data.js","4966","text-url","https://docs.google.com/spreadsheets/d/1nOHwXs4tFvNRnf7SYdY2O-hv6t8x0AvYAUOmHOR68pE/edit?usp=drive_link","https://docs.google.com/spreadsheets/d/1nOHwXs4tFvNRnf7SYdY2O-hv6t8x0AvYAUOmHOR68pE/export?format=csv","1nOHwXs4tFvNRnf7SYdY2O-hv6t8x0AvYAUOmHOR68pE","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","",""
"rpm-0563","Marketing Resources","Case Study Creation Resources [Sheet] | Write a Case Study - Brief [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Case Study Creation/Case Study Creation Resources.xlsx","artifact_candidate","100",".xlsx","10699","75bc47a920f98f220f2f599c181e7fdb9a8b4d30eea1a5c57b49c9346781487d","","Case Study Creation Resources","assets/js/marketing_full_data.js","4282","text-url","https://docs.google.com/spreadsheets/d/1o0lO6R3M8tFqZuGOIxibPctDPFjokvw8FUp4iPYC8kI/edit?usp=drive_link","https://docs.google.com/spreadsheets/d/1o0lO6R3M8tFqZuGOIxibPctDPFjokvw8FUp4iPYC8kI/export?format=csv","1o0lO6R3M8tFqZuGOIxibPctDPFjokvw8FUp4iPYC8kI","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Case Study Creation/Case Study Creation Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Case Study Creation/Klint Case Studies.xlsx (36, artifact_candidate) | Ref Docs/Work/Marketing/Testimonial Creation/All Testimonial Creation Resources.xlsx (24, artifact_candidate)",""
"rpm-0564","Marketing Resources","Affiliate Offer [Sheet] | Reward T&Cs Template [Rewardful]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx","artifact_candidate","100",".xlsx","19930","4b6c19bec1838a0f4eb6de78d493876aff4132647b668069a204ad4bd8a2c584","","All Affiliate Resources","assets/js/marketing_full_data.js","3921","text-url","https://docs.google.com/spreadsheets/d/1o3lx83-flppwBQ6uMZfiBuOkmRBxLRDfZIizv3GgTLE/","https://docs.google.com/spreadsheets/d/1o3lx83-flppwBQ6uMZfiBuOkmRBxLRDfZIizv3GgTLE/export?format=csv","1o3lx83-flppwBQ6uMZfiBuOkmRBxLRDfZIizv3GgTLE","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (24, artifact_candidate)",""
"rpm-0565","Public Speaking","Testimonial Metrics Examples [Sheet] | Testimonial Inspiration [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","","","","","","","","Testimonial Resources","assets/js/marketing_full_data.js","4814","text-url","https://docs.google.com/spreadsheets/d/1pJjRsaIAPKdWIXrMiUovIJx7nT8c2XbdEIp8k4XRgXI/","https://docs.google.com/spreadsheets/d/1pJjRsaIAPKdWIXrMiUovIJx7nT8c2XbdEIp8k4XRgXI/export?format=csv","1pJjRsaIAPKdWIXrMiUovIJx7nT8c2XbdEIp8k4XRgXI","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","",""
"rpm-0566","Marketing Resources","Contract Templates and Examples - Content Creators [Sheet] | Offer Worksheet Template [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","273","text-url","https://docs.google.com/spreadsheets/d/1qAmxHh_uNS1fUsYi5aAl-YGgTDBcb2aIxE7sUnge6-0/","https://docs.google.com/spreadsheets/d/1qAmxHh_uNS1fUsYi5aAl-YGgTDBcb2aIxE7sUnge6-0/export?format=csv","1qAmxHh_uNS1fUsYi5aAl-YGgTDBcb2aIxE7sUnge6-0","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Projects/Marketing/Content Creator Preformance.xlsx (24, artifact_candidate) | Ref Docs/Work/Projects/Marketing/Shared Resources - Content Creator - All Resources.xlsx (24, artifact_candidate)",""
"rpm-0567","Marketing Resources","Infl Discovery Tools [Sheet] | Online Calendar Tools [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","102","text-url","https://docs.google.com/spreadsheets/d/1Qte--_W7xdXhPOrMftPmbUxfDN6SkgTh_f5X4ki9Ptg/edit?usp=drive_link","https://docs.google.com/spreadsheets/d/1Qte--_W7xdXhPOrMftPmbUxfDN6SkgTh_f5X4ki9Ptg/export?format=csv","1Qte--_W7xdXhPOrMftPmbUxfDN6SkgTh_f5X4ki9Ptg","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Projects/Marketing/Content Creator Preformance.xlsx (24, artifact_candidate) | Ref Docs/Work/Projects/Marketing/Shared Resources - Content Creator - All Resources.xlsx (24, artifact_candidate)",""
"rpm-0568","Email Outreach","Hyper Personalizaiton Tools [Sheet] | Video hyper-Personalization Examples [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Email Outreach/Hyp-Pers SendSpark Workflow Resources.xlsx","artifact_candidate","100",".xlsx","21978","e336833fd995ab2b85c1b70beb47e8543c7ebc95678fa808d46b487cf00798d4","","Hyp-Pers SendSpark Workflow Resources","assets/js/marketing_full_data.js","3370","text-url","https://docs.google.com/spreadsheets/d/1R4TDwQXfTjN0xe2WzH6_vK_pa_3chdXxvJj7ovaCuzA","https://docs.google.com/spreadsheets/d/1R4TDwQXfTjN0xe2WzH6_vK_pa_3chdXxvJj7ovaCuzA/export?format=csv","1R4TDwQXfTjN0xe2WzH6_vK_pa_3chdXxvJj7ovaCuzA","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Email Outreach/Hyp-Pers SendSpark Workflow Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (30, artifact_candidate)",""
"rpm-0569","Email Outreach","Hyp-Pers SendSpark Workflow Resources [Sheet] | Hyp-Pers Sales Recording Workflow - Brief [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx","artifact_candidate","100",".xlsx","15569","df950e97de6e2d3eb1b0777ab49bfcc1a21fefcbf68a968dbc26431c65dcf07c","","All Email Outreach Resources - TaylorRyanPortfolio | Email Outreach Templates","assets/js/marketing_full_data.js","3332","text-url","https://docs.google.com/spreadsheets/d/1tLtzPMg2lNkJFZAAgiMuO1gSkGtHuz0KqyTDhDkxvRE/edit?usp=drive_link","https://docs.google.com/spreadsheets/d/1tLtzPMg2lNkJFZAAgiMuO1gSkGtHuz0KqyTDhDkxvRE/export?format=csv","1tLtzPMg2lNkJFZAAgiMuO1gSkGtHuz0KqyTDhDkxvRE","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Hyp-Pers SendSpark Workflow Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (90, artifact_candidate)",""
"rpm-0570","Marketing Resources","Shared Resources - Content Creator [Sheet] | Before, During, After Onboarding Call - Sheet [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","691","text-url","https://docs.google.com/spreadsheets/d/1u_sLlgVLfQgVJGhBGnSbezuOC-G51FGDbivvkKl_AaQ/edit?usp=drive_link","https://docs.google.com/spreadsheets/d/1u_sLlgVLfQgVJGhBGnSbezuOC-G51FGDbivvkKl_AaQ/export?format=csv","1u_sLlgVLfQgVJGhBGnSbezuOC-G51FGDbivvkKl_AaQ","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (88, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Projects/Marketing/Content Creator Preformance.xlsx (24, artifact_candidate) | Ref Docs/Work/Projects/Marketing/Shared Resources - Content Creator - All Resources.xlsx (24, artifact_candidate)",""
